,MRK,NVAX,NVTA,BMRN,CTMX,BPMC,SGEN,ICLR,GILD,VXRT,EVT,ALLO,ALT,EXEL,DTIL,SAN,AGEN,MRNA,BLUE,INO,ZIOP,MTEM,MGNX,GH,EDIT,NSTG,ALNY,IQV,CRL,TXG,AMGN,SWTX,TCRR,IBRX,EXAS,ISEE,ADAP,SGMO,RAPT,REGN,FATE,TECH,QGEN,BIIB,PSNL,BGNE,ARCT,FGEN,LGND,BCRX,GMAB,VRTX,SYRS,ILMN,NTLA,VIR,CRSP,INCY,NTRA,TWST,BNTX,BBH,IDNA
2000-03-13,24.4355671213,220.0,,25.5,,,,3.9375,1.72500533752,,,,,,,2.80185682166,282.78,,,129.008,,,,,,,,,,,44.8778544443,,,,,,,,,36.84,,30.6887821572,52.4287877997,38.5833333333,,,,,80.5886982107,29.13,,30.78,,,,,,98.5,,,,24.9679288605,
2000-03-14,24.2212200413,200.0,,22.88,,,,3.6575,1.72831531086,,,,,,,2.81758286556,249.78,,,119.008,,,,,,,,,,,40.4287568054,,,,,,,,,29.56,,27.9736774024,47.5788121073,35.0,,,,,77.0885534791,30.06,,26.315,,,,,,71.75,,,,22.7039974871,
2000-03-15,25.6401977109,180.0,,23.5,,,,3.75,1.62799765728,,,,,,,2.89883409238,254.28,,,113.008,,,,,,,,,,,45.2647324998,,,,,,,,,29.34,,27.9438410864,40.7918492189,36.1866666667,,,,,72.5639761431,30.13,,24.125,,,,,,62.95,,,,22.8980487477,
2000-03-16,27.8651204015,195.0,,24.63,,,,3.75,1.68375797742,,,,,,,2.9486332314,204.0,,,114.0,,,,,,,,,,,50.1007081943,,,,,,,,,27.25,,31.9930553989,42.2783742763,39.9566666667,,,,,81.9119236581,31.38,,28.375,,,,,,73.2,,,,24.3081545745,
2000-03-17,26.9005585414,187.6,,26.0,,,,3.875,1.62316000394,,,,,,,2.9486332314,198.0,,,112.0,,,,,,,,,,,48.8472232943,,,,,,,,,30.63,,30.6504211795,44.545700374,39.6466666667,,,,,77.3873463221,29.94,,30.11,,,,,,68.45,,,,23.9847358069,
2000-03-20,26.4204210822,172.4,,35.0,,,,3.875,1.46249899021,,,,,,,2.99843237042,178.5,,,100.0,,,,,,,,,,,44.8778544443,,,,,,,,,27.38,,29.6786097445,45.0762446706,35.5,,,,,76.832445328,26.06,,28.44,,,,,,54.05,,,,21.7078676828,
2000-03-21,27.4107045918,167.6,,30.0,,,,3.875,1.44976832352,,,,,,,2.9486332314,141.0,,,88.0,,,,,,,,,,,47.299711072,,,,,,,,,24.44,,32.4874857781,44.4506028114,38.53,,,,,75.7653280318,28.5,,26.72,,,,,,59.25,,,,22.095970204,
2000-03-22,27.6250516718,162.4,,32.0,,,,3.9075,1.63105301729,,,,,,,2.88310804848,181.5,,,112.96,,,,,,,,,,,47.7794398609,,,,,,,,,31.5,,34.5248799268,46.6728826952,43.75,,,,,84.3022664016,29.5,,29.94,,,,,,62.15,,,,24.0623563111,
2000-03-23,26.9562887822,158.8,,29.38,,,,3.6875,1.7728726443,,,,,,,2.9329071875,183.0,,,110.0,,,,,,,,,,,44.6379900498,,,,,,,,,37.0,,33.0586381126,43.6072375852,42.0433333333,,,,,77.8995626243,29.25,,30.0,,,,,,55.6,,,,23.0662265068,
2000-03-24,26.4718643814,182.4,,26.5,,,,3.5,1.79196864435,,,,,,,2.9486332314,177.0,,,107.008,,,,,,,,,,,42.2161334221,,,,,,,,,36.06,,33.4081492428,43.5446733993,39.6666666667,,,,,79.2227880716,29.75,,30.0,,,,,,53.69,,,,22.7298709885,
2000-03-27,26.2060740022,175.0,,25.38,,,,3.375,1.77745568431,,,,,,,2.86738200458,181.5,,,99.008,,,,,,,,,,,46.7193939887,,,,,,,,,37.56,,33.2717546554,42.2933896809,39.1466666667,,,,,78.9666799205,29.5,,28.655,,,,,,54.4,,,,22.8980487477,
2000-03-28,26.390412491,172.4,,29.13,,,,3.7825,1.79349632435,,,,,,,2.89883409238,156.78,,,98.0,,,,,,,,,,,48.5996213387,,,,,,,,,33.75,,30.2625490717,41.4174910781,37.8333333333,,,,,74.1859944334,30.0,,27.72,,,,,,51.65,,,,22.57462998,
2000-03-29,27.4364262414,158.8,,31.0,,,,3.845,1.69648864412,,,,,,,2.83330890946,149.34,,,99.008,,,,,,,,,,,48.1663179165,,,,,,,,,29.69,,28.6130270307,39.5405655005,32.2066666667,,,,,70.9846425447,28.38,,26.095,,,,,,41.25,,,,21.4750061701,
2000-03-30,27.462147891,160.0,,27.13,,,,3.7825,1.50221867031,,,,,,,2.80185682166,117.0,,,93.008,,,,,,,,,,,46.6188056943,,,,,,,,,28.69,,27.5985922872,35.0359441144,28.9166666667,,,,,65.6490560636,26.75,,24.0,,,,,,39.815,,,,20.5435601194,
2000-03-31,26.6347681622,160.0,,35.5,,,,3.72,1.61373931058,,,,,,,2.81758286556,122.28,,,98.0,,,,,,,,,,,47.4931500998,,,,,,,,,29.56,,29.4100829006,34.0349171397,32.75,,,,,75.7653280318,27.31,,23.405,,,,,,43.72,,,,21.9277924448,
2000-04-03,28.6153351815,158.8,,27.75,,,,3.5625,1.52920768371,,,,,,,2.80185682166,111.0,,,96.0,,,,,,,,,,,45.9456378776,,,,,,,,,28.5,,25.573985131,32.3782174966,31.3733333333,,,,,70.4297415507,25.75,,22.815,,,,,,41.065,,,,20.7117378785,
2000-04-04,29.0183076919,145.0,,27.0,,,,3.5325,1.50858400366,,,,,,,2.84641394605,115.5,,,88.0,,,,,,,,,,,43.6707949109,,,,,,,,,22.25,,29.2779506441,29.2800390099,32.1666666667,,,,,71.752966998,23.75,,21.44,,,,,,40.22,,,,20.1942678503,
2000-04-05,29.2583764215,151.2,,25.5,,,,3.4375,1.58496800385,,,,,,,2.81758286556,123.78,,,84.0,,,,,,,,,,,46.1390769054,,,,,,,,,21.56,,29.4654932017,35.1911032955,36.6666666667,,,,,70.4297415507,24.13,,24.375,,,,,,47.315,,,,21.9019189434,
2000-04-06,28.1051891311,165.0,,26.75,,,,3.6575,1.67917493741,,,,,,,2.78613077776,111.0,,,99.008,,,,,,,,,,,48.2127432831,,,,,,,15.06,,26.38,,29.7851680159,39.8208530534,35.6866666667,,,,,72.5639761431,23.75,,27.78,,,,,,54.25,,,,22.8074914927,
2000-04-07,28.0794674815,168.8,,27.0,,,,3.1875,1.61195701724,,,,,,,2.80185682166,108.78,,,93.008,,,,,,,,,,,47.1526974109,,,,,,,15.0,,27.69,,29.4654932017,42.5436464246,33.77,,,,,78.9666799205,23.5,,27.155,,,,,,50.0,,,,22.4970094758,
2000-04-10,28.4567183423,161.2,,25.5,,,,3.3275,1.5786026705,,,,,,,2.73633163874,96.0,,,88.0,,,,,,,,,,,45.558759822,,,,,,,12.69,,23.5,,30.5822238858,38.9774878273,32.2933333333,,,,,76.3202290258,24.5,,23.845,,,,,,46.155,,,,21.4750061701,
2000-04-11,28.8554039111,155.0,,24.0,,,,3.4375,1.59133333719,,,,,,,2.75205768264,84.36,,,87.008,,,,,,,,,,,45.7521988498,,,,,,,11.0,,22.19,,30.2753360642,37.5385115511,29.48,,,,,68.2955069583,23.13,,22.69,,,,,,39.625,,,,20.3236353574,
2000-04-12,27.8136771022,146.2,,23.94,,,,3.4375,1.48159499026,,,,,,,2.80185682166,84.36,,,78.0,,,,,,,,,,,45.1796193276,,,,,,,10.0,,19.25,,28.4510584582,32.283119934,26.8133333333,,,,,62.9599204771,21.44,,21.875,,,,,,38.655,,,,19.1852012954,
2000-04-13,28.2123626711,137.6,,23.5,,,,3.4375,1.55008597709,,,,,,,2.81758286556,83.64,,,75.008,,,,,,,,,,,44.7308407832,,,,,,,8.875,,19.31,,28.7707332724,33.9097887679,25.8333333333,,,,,62.447704175,19.0,,21.625,,,,,,43.0,,,,19.4698098109,
2000-04-14,27.247800811,112.4,,19.0,,,,3.5,1.40826635008,,,,,,,2.6367333607,64.86,,,67.008,,,,,,,,,,,40.815634861,,,,,,,8.625,,17.44,,27.7051505586,29.7805524972,24.0,,,,,55.2339912525,16.5,,19.69,,,,,,37.375,,,,17.0765109305,
2000-04-17,27.6250516718,105.0,,21.19,,,,3.375,1.29547264314,,,,,14.75,,2.73633163874,66.0,,,56.0,,,,,,,,,,,41.303101211,,,,,,,8.563,,17.69,,25.6293954321,31.5023188937,21.5633333333,,,,,52.2887475149,16.25,,21.75,,,,,,38.47,,,,17.581044208,
2000-04-18,28.4009881015,112.4,,22.5,,,,3.375,1.39248032338,,,,,14.63,,2.72060559484,84.78,,,65.008,,,,,,,,,,,45.1718817665,,,,,,,9.5,,24.88,,29.9982845586,33.2841469087,24.0833333333,,,,,58.4353431412,21.88,,25.25,,,,,,42.75,,,,19.0170235362,
2000-04-19,29.5798970415,100.0,,22.13,,,,3.375,1.32449856321,,,,,15.5,,2.65508041192,90.0,,,66.0,,,,,,,,,,,43.3303422221,,,,,,,9.375,,25.0,,29.9684482427,34.9108157425,25.7933333333,,,,,56.5572166998,23.0,,25.405,,,,,,43.0,,,,18.1890714911,
2000-04-20,29.9014176616,110.0,,20.25,,,,3.345,1.3048933365,,,,,18.25,,2.68653249972,90.0,,,67.008,,,,,,,,,,,41.7828299998,,,,,,,9.375,,24.06,,29.3845089155,35.0359441144,21.0433333333,,,,,57.3682258449,22.25,,23.405,,,,,,38.53,,,,17.2058784375,
2000-04-24,30.840257872,95.0,,21.0,,,,3.345,1.2509153097,,,,,18.25,,2.70225854362,90.0,,,65.008,,,,,,,,,,,39.701426061,,,,,,,7.125,,23.19,,28.5831907147,34.535430627,19.1266666667,,,,,53.9107658052,22.13,,22.75,,,,,,36.625,,,,15.8604563642,
2000-04-25,31.0803266016,106.2,,20.5,,,,3.4075,1.22061632296,,,,,17.88,,2.73633163874,90.0,,,70.0,,,,,,,,,,,42.0226943943,,,,,,,8.0,,25.5,,30.0238585438,37.4759473652,19.9166666667,,,,,54.9778831014,23.19,,25.0,,,,,,40.25,,,,17.0118271769,
2000-04-26,30.840257872,110.0,,20.81,,,,3.5,1.17122133617,,,,,17.81,,2.71316193406,90.78,,,67.008,,,,,,,,,,,44.2975373609,,,,,,,8.438,,26.13,,27.2277695028,35.9418735265,20.0633333333,,,,,53.9107658052,23.0,,23.125,,,,,,35.75,,,,17.2058784375,
2000-04-27,30.6516324416,111.2,,20.06,,,,3.5,1.10604032268,,,,,18.0,,2.66579344249,89.28,,,72.0,,,,,,,,,,,41.8834182943,,,,,,,9.875,,26.0,,29.5976254583,35.5364576017,19.3333333333,,,,,51.7765312127,23.25,,24.065,,,,,,35.5,,,,16.5331674009,
2000-04-28,29.7942441216,117.6,,17.81,,,,3.5,1.37974965668,,,,,19.06,,2.86316215738,99.0,,,72.0,,,,,,,,,,,43.3303422221,,,,,,,9.875,,28.56,,30.3179593728,36.317258642,21.3333333333,,,,,56.3011085487,24.25,,26.125,,,,,,38.5,,,,17.8397792221,
2000-05-01,28.9625774511,133.8,,19.06,,,,3.5,1.41946933678,,,,,24.5,,2.82895158013,120.0,,,82.0,,,,,,,,,,,43.2374914887,,,,,,,10.0,,29.94,,31.754364871,37.3182856167,24.0433333333,,,,,61.3805868787,25.0,,27.69,,,,,,43.815,,,,18.8359090263,
2000-05-02,29.6870705815,133.8,,20.06,,,,3.5,1.45766133687,,,,,26.88,,2.74737251131,110.64,,,81.008,,,,,,,,,,,43.4309305165,,,,,,,10.63,,27.56,,29.9684482427,37.0079672545,22.3133333333,,,,,57.624333996,23.5,,28.625,,,,,,38.28,,,,17.8527159728,
2000-05-03,29.2840980711,128.8,,18.75,,,,3.5325,1.36549130998,,,,,27.94,,2.63158286524,111.78,,,75.008,,,,,,,,,,,41.5893909721,,,,,,,10.75,,27.13,,30.5822238858,36.4123562046,21.6466666667,,,,,58.6914512922,21.5,,26.875,,,,,,38.69,,,,17.4646134516,
2000-05-04,28.8039606119,132.4,,20.13,,,,3.5325,1.60890165724,,,,,28.13,,2.63158286524,115.86,,,68.0,,,,,,,,,,,43.7636456443,,,,,,,11.0,,29.19,,30.9018986999,38.8198260787,23.8733333333,,,,,62.148911332,24.0,,28.25,,,,,,40.22,,,,17.9820834798,
2000-05-05,29.6870705815,131.2,,20.75,,,,3.5,1.75683200426,,,,,28.13,,2.61526705147,114.78,,,67.008,,,,,,,,,,,46.0849139776,,,,,,,11.0,,30.25,,33.8599563134,39.165180385,25.0633333333,,,,,58.4353431412,24.0,,30.315,,,,,,45.47,,,,18.6677312672,
2000-05-08,29.9571479024,128.8,,19.75,,,,3.625,1.70921931081,,,,,26.5,,2.59868807942,115.14,,,64.0,,,,,,,,,,,47.8800281554,,,,,,,10.25,,27.88,,33.8599563134,39.2903087568,24.8966666667,,,,,57.3682258449,23.44,,32.53,,,,,,43.085,,,,18.7970987742,
2000-05-09,29.5541753919,123.8,,22.0,,,,3.6575,1.65651435069,,,,,26.56,,2.54947747984,112.14,,,62.0,,,,,,,,,,,46.3789412998,,,,,,,10.0,,27.13,,33.0330641275,37.5385115511,24.3533333333,,,,,55.4900994036,24.38,,31.72,,,,,,38.555,,,,18.2149449925,
2000-05-10,29.1512028815,123.8,,20.25,,,,3.625,1.5786026705,,,,,23.13,,2.50000372198,106.14,,,62.0,,,,,,,,,,,46.2783530054,,,,,,,8.75,,26.0,,32.1550239713,33.8146912053,24.1033333333,,,,,52.0326393638,23.25,,32.135,,,,,,35.94,,,,17.3999296981,
2000-05-11,29.2583764215,120.0,,20.0,,,,3.625,1.57987573717,,,,,22.31,,2.56579329361,104.28,,,62.0,,,,,,,,,,,47.6865891276,,,,,,,9.0,,25.63,,33.6468397707,35.2236366721,24.5433333333,,,,,55.2339912525,24.25,,34.625,,,,,,34.44,,,,17.9173997263,
2000-05-12,29.2069331223,123.8,,20.25,,,,3.845,1.58344032384,,,,,21.0,,2.58237226566,3288.0,,,66.0,,,,,,,,,,,48.2669062109,,,,,,,9.625,,26.5,,31.6478065996,35.6615859736,26.1666666667,,,,,56.3011085487,25.0,,30.75,,,,,,34.375,,,,18.2925654967,
2000-05-15,29.8499743624,125.0,,21.56,,,,3.765,1.64072832398,,,,,21.0,,2.58237226566,116.64,,,64.0,,,,,,,,,,,49.667404772,,,,,,,10.88,,27.0,,32.4491248004,36.0369710891,25.0433333333,,,,,53.3558648111,25.5,,33.5,,,,,,34.095,,,,18.5642372615,
2000-05-16,30.4372853616,126.2,,21.0,,,,3.735,1.73468064421,,,,,21.5,,2.54947747984,118.5,,,69.008,,,,,,,,,,,50.0542828276,,,,,,,9.938,,26.38,,31.9163334435,38.0390250385,24.98,,,,,55.7462075547,25.38,,33.25,,,,,,33.69,,,,19.3275055531,
2000-05-17,29.9271393112,125.0,,21.0,,,,3.75,1.67102731072,,,,,21.13,,2.40131936453,129.0,,,65.008,,,,,,,,,,,48.6847345109,,,,,,,8.875,,25.13,,31.9930553989,36.7877413201,23.8733333333,,,,,53.3558648111,24.13,,32.565,,,,,,33.28,,,,18.7712252728,
2000-05-18,29.982869552,122.4,,20.5,,,,3.845,1.60100864388,,,,,20.38,,2.50000372198,118.14,,,66.0,,,,,,,,,,,47.3461364387,,,,,,,9.5,,24.38,,30.1559908003,34.7856873707,23.9166666667,,,,,54.6790902584,25.0,,35.065,,,,,,30.5,,,,18.1631979897,
2000-05-19,31.054604952,127.6,,19.5,,,,3.89,1.52258773703,,,,,22.63,,2.43421415034,122.28,,,64.0,,,,,,,,,,,46.3325159332,,,,,,,9.75,,23.63,,29.6231994434,34.535430627,23.2933333333,,,,,53.6119729622,23.5,,32.53,,,,,,28.875,,,,17.7750954685,
2000-05-22,30.9988747112,121.2,,19.13,,,,3.875,1.52131467036,,,,,18.25,,2.38500355076,98.28,,,63.008,,,,,,,,,,,44.2511119943,,,,,,,9.063,,22.13,,32.8199475848,33.4718394664,20.6466666667,,,,,50.1545129225,23.25,,31.625,,,,,,27.07,,,,16.7530921628,
2000-05-23,31.6419159512,115.0,,18.56,,,,3.845,1.54193835041,,,,,17.38,,2.41789833658,87.0,,,60.0,,,,,,,,,,,42.9898895332,,,,,,,8.25,,21.06,,29.8363159861,33.4092752805,21.0433333333,,,,,49.6422966203,24.06,,31.815,,,,,,25.0,,,,15.7181521065,
2000-05-24,31.9934451625,117.6,,18.0,,,,3.89,1.65345899068,,,,,17.69,,2.38500355076,87.0,,,57.008,,,,,,,,,,,46.1390769054,,,,,,,7.438,,22.13,,29.2779506441,33.5344036523,21.3133333333,,,,,45.3738274354,21.88,,30.44,,,,,,24.5,,,,15.912203367,
2000-05-25,32.0191668121,115.0,,17.63,,,,3.9375,1.57554731049,,,,,17.63,,2.48368790821,83.28,,,53.008,,,,,,,,,,,44.8314290776,,,,,,,7.125,,20.0,,30.2625490717,31.7826064466,20.0,,,,,45.3738274354,24.0,,31.25,,,,,,23.565,,,,16.0545076248,
2000-05-26,31.9634365713,115.0,,17.63,,,,3.89,1.35276064328,,,,,18.0,,2.50000372198,80.28,,,58.0,,,,,,,,,,,45.6516105554,,,,,,,6.75,,19.63,,29.6786097445,34.1600455115,21.0433333333,,,,,42.0017367793,21.88,,32.125,,,,,,24.53,,,,15.8992666163,
2000-05-30,32.1520620017,117.6,,17.44,,,,3.845,1.42914464347,,,,,18.56,,2.63158286524,86.64,,,50.0,,,,,,,,,,,49.040662322,,,,,,,6.875,,21.0,,32.606831042,37.1706341379,21.7933333333,,,,,45.3738274354,22.5,,35.0,,,,,,28.565,,,,17.0635741798,
2000-05-31,31.9805843377,118.8,,17.5,,,,3.845,1.39248032338,,,,,18.25,,2.56579329361,84.0,,,54.0,,,,,,,,,,,49.2341013498,,,,,,,6.625,,20.69,,33.3015909714,38.1341226011,21.27,,,,,45.6299355865,22.31,,35.44,,,,,,26.015,,,,16.8824596699,
2000-06-01,31.1757977314,118.8,,17.63,,,,3.845,1.44187531016,,,,,21.5,,2.64737236243,86.28,,,55.008,,,,,,,,,,,50.1471335609,,,,,,,7.0,,24.88,,37.0822784399,39.5405655005,25.0433333333,,,,,45.8860437376,25.5,,39.0,,,,,,30.065,,,,17.4646134516,
2000-06-02,29.6695126395,117.6,,18.13,,,,3.845,1.58827797719,,,,,22.5,,2.74737251131,90.78,,,58.0,,,,,,,,,,,51.8416594442,,,,,,,7.0,,24.86,,40.5987013954,41.0270905579,28.8133333333,,,,,47.2092691849,26.19,,41.5,,,,,,32.75,,,,18.7324150207,
2000-06-05,29.7771044317,120.0,,18.25,,,,3.875,1.52768000371,,,,,29.06,,2.69737243687,96.0,,,61.008,,,,,,,,,,,51.8880848109,,,,,,,9.0,,24.13,,42.2524857672,40.6041566611,29.5833333333,,,,,50.9655220676,28.5,,40.25,,,,,,35.565,,,,19.8061653292,
2000-06-06,29.9492512994,121.2,,18.25,,,,3.875,1.58191264384,,,,,29.31,,2.66579344249,102.0,,,64.0,,,,,,,,,,,52.2285374998,,,,,,,10.75,,25.0,,39.37541244,40.5716232845,32.0633333333,,,,,51.4777383698,26.75,,38.94,,,,,,38.47,,,,20.4659396152,
2000-06-07,30.3408854233,126.2,,17.63,,,,3.875,1.68044800408,,,,,30.94,,2.69737243687,102.0,,,62.0,,,,,,,,,,,52.6154155554,,,,,,,11.94,,26.56,,38.8127847671,41.3273986504,31.7066666667,,,,,53.3558648111,27.5,,41.065,,,,,,39.03,,,,20.5564968701,
2000-06-08,29.828748492,125.0,,18.44,,,,3.9375,1.53557301706,,,,,29.0,,2.73158301412,99.78,,,60.0,,,,,,,,,,,50.8280389387,,,,,,,13.56,,23.06,,39.4819707114,40.6667208471,31.1266666667,,,,,49.6422966203,26.31,,40.25,,,,,,40.065,,,,19.9096593348,
2000-06-09,30.0740577784,125.0,,17.75,,,,4.2825,1.69317867077,,,,,30.06,,2.69737243687,108.78,,,60.0,,,,,,,,,,,48.4603452387,,,,,,,14.88,,27.13,,39.6141029679,41.7928761936,33.4166666667,,,,,56.3011085487,27.75,,41.69,,,,,,42.97,,,,20.6988011278,
2000-06-12,30.0998798086,122.4,,18.63,,,,4.095,1.51494933701,,,,,30.94,,2.63158286524,95.28,,,57.008,,,,,,,,,,,47.1991227776,,,,,,,15.63,,23.88,,40.3600108675,42.0731637465,31.6466666667,,,,,49.0873956262,28.0,,40.03,,,,,,40.155,,,,19.7026713236,
2000-06-13,31.6061649005,127.6,,18.31,,,,4.1875,1.6055916839,,,,,29.94,,2.68158293968,96.36,,,58.0,,,,,,,,,,,50.8280389387,,,,,,,13.69,,24.81,,39.6950872541,42.3559538669,34.48,,,,,53.9107658052,27.63,,41.47,,,,,,40.625,,,,20.4400661137,
2000-06-14,31.390981316,127.6,,18.5,,,,4.22,1.59617099054,,,,,29.75,,2.68158293968,90.0,,,54.0,,,,,,,,,,,49.7602555054,,,,,,,14.19,,24.0,,42.3292077226,41.6201990405,32.52,,,,,53.9107658052,26.56,,40.94,,,,,,39.78,,,,20.1683943489,
2000-06-15,31.335033584,128.8,,18.44,,,,4.22,1.63920064398,,,,,29.19,,2.68158293968,89.28,,,53.008,,,,,,,,,,,51.408356022,,,,,,,13.0,,23.56,,46.8856394068,42.5736772339,32.6266666667,,,,,55.2339912525,26.5,,42.19,,,,,,39.875,,,,20.4400661137,
2000-06-16,30.5560690079,140.0,,18.25,,,,4.095,1.67408267073,,,,,28.31,,2.73158301412,91.5,,,51.008,,,,,,,,,,,52.6154155554,,,,,,,12.5,,25.58,,47.8233521949,43.9826227007,34.8533333333,,,,,57.1121176938,26.25,,45.0,,,,,,43.19,,,,21.216271156,
2000-06-19,31.0122582071,146.2,,18.06,,,,4.25,1.78865867101,,,,,28.81,,2.74737251131,94.14,,,50.0,,,,,,,,,,,54.4569550998,,,,,,,12.75,,25.13,,52.1709296672,45.6718557205,40.0833333333,,,,,56.3011085487,27.63,,54.95,,,,,,57.95,,,,22.445262473,
2000-06-20,30.5044249476,151.2,,18.06,,,,4.25,1.90807232463,,,,,28.94,,2.66579344249,96.12,,,52.0,,,,,,,,,,,54.1629277776,,,,,,,16.38,,25.56,,50.0397642396,48.9877575742,38.98,,,,,55.4900994036,27.5,,49.47,,,,,,56.65,,,,22.885111997,
2000-06-21,31.1757977314,158.8,,18.38,,,,4.22,1.83652597779,,,,,32.0,,2.68158293968,98.28,,,56.0,,,,,,,,,,,54.402792172,,,,,,,18.75,,27.88,,51.9151898159,48.8951625791,40.8733333333,,,,,56.3011085487,27.0,,51.25,,,,,,56.35,,,,23.8553682998,
2000-06-22,30.6636608001,152.4,,17.0,,,,4.2025,1.61832235059,,,,,32.5,,2.64737236243,87.12,,,57.008,,,,,,,,,,,51.6017950498,,,,,,,19.13,,25.25,,50.1250108567,46.7980110671,36.1666666667,,,,,52.0326393638,26.5,,50.15,,,,,,47.0,,,,22.6393137336,
2000-06-23,31.2575674935,155.0,,18.0,,,,4.125,1.76803499096,,,,,29.63,,2.66579344249,93.78,,,54.0,,,,,,,,,22.0,,51.5553696831,,,,,,,20.0,,25.69,,47.3544958009,45.9521432735,37.8333333333,,,,,53.09975666,27.0,,48.44,,,,,,45.97,,,,22.1865274589,
2000-06-26,31.9547623075,153.8,,18.06,,,,4.125,1.73773600422,,,,,29.56,,2.66579344249,94.5,,,52.0,,,,,,,,,21.88,,54.1165024109,,,,,,,18.75,,27.06,,54.1316018606,43.1067240979,39.3133333333,,,,,55.7462075547,28.94,,54.65,,,,,,44.655,,,,22.9368589998,
2000-06-27,31.9547623075,150.0,,18.19,,,,4.125,1.71864000417,,,,,29.88,,2.69737243687,96.78,,,52.0,,,,,,,,,21.56,,52.1356867665,,,,,,,21.0,,24.75,,55.8365342026,41.5901682312,38.4366666667,,,,,53.6119729622,29.06,,54.25,,,,,,41.75,,,,22.2900214645,
2000-06-28,31.8471705152,150.0,,18.22,,,,4.125,1.83474368445,,,,,33.94,,2.68158293968,100.5,,,49.008,,,,,,,,,21.56,,53.4897599609,,,,,,,24.13,,29.0,,59.6726319723,42.9665803214,42.2066666667,,,,,55.7462075547,29.75,,55.2,,,,,,47.0,,,,23.2990880195,
2000-06-29,31.8945109038,147.6,,18.13,,,,4.1575,1.7983339777,,,,,35.25,,2.68158293968,99.0,,,48.0,,,,,,,,,21.19,,52.8088545831,,,,,,,24.0,,29.94,,57.3709733105,43.4195450275,41.3533333333,,,,,55.7462075547,29.0,,54.7,,,,,,42.375,,,,22.8074914927,
2000-06-30,32.97903617,146.2,,17.0,,,,4.1575,1.81106464439,,,,,33.38,,2.73158301412,99.78,,,49.008,,,,,,,,,22.19,,54.3563668053,,,,,,,27.63,,29.81,,55.4103011171,43.5446733993,39.1033333333,,,,,56.3011085487,28.69,,52.7,,,,,,41.095,,,,23.0015427533,
2000-07-03,32.910177423,146.2,,16.63,,,,4.1875,1.77923797765,,,,,33.0,,2.7631620085,97.86,,,48.0,,,,,,,,,22.19,,53.0022936109,,,,,,,26.88,,29.13,,63.0824966564,45.5617427533,39.6666666667,,,,,55.4900994036,29.06,,54.0,,,,,,42.875,,,,23.583696535,
2000-07-05,33.2200417847,143.8,,18.94,,,,4.22,1.80622699105,,,,,34.0,,2.74737251131,111.78,,,50.0,,,,,,,,,22.44,,57.1109385609,,,,,,,29.5,,30.06,,60.7382146861,46.8130264717,43.4166666667,,,,,55.4900994036,28.44,,59.7,,,,,,47.53,,,,24.2564075717,
2000-07-06,32.4410772086,143.8,,18.69,,,,4.1575,1.86198731118,,,,,37.44,,2.79737258575,113.7,,,50.0,,,,,,,,,23.75,,56.6776351387,,,,,,,28.0,,28.94,,56.4758838309,48.0793255947,44.3733333333,,,,,57.1121176938,28.63,,59.05,,,,,,46.47,,,,24.8385613534,
2000-07-07,32.0107100395,143.8,,19.06,,,,4.1575,2.04479968496,,,,,37.94,,2.81316208294,114.0,,,48.0,,,,,,,,,23.63,,57.2115268553,,,,,,,30.13,,29.63,,58.2234394815,49.5808660567,43.3733333333,,,,,56.5572166998,29.0,,61.7,,,,,,48.455,,,,25.5112723901,
2000-07-10,32.2258936241,142.4,,18.94,,,,4.1875,2.0211206449,,,,,39.0,,2.86316215738,112.86,,,49.008,,,,,,,,,24.75,,56.5847844053,,,,,,,36.88,,29.75,,58.7775424927,53.3046864026,43.1666666667,,,,,55.4900994036,29.89,,60.05,,,,,,50.45,,,,25.3948416337,
2000-07-11,32.1441238619,142.4,,19.23,,,,4.1875,2.11329067179,,,,,41.13,,2.82895158013,126.0,,,51.008,,,,,,,,,25.25,,56.631209772,,,,,,,37.88,,31.38,,60.652968069,48.7224854259,43.6866666667,,,,,54.4229821074,29.63,,62.8,,,,,,53.0,,,,25.4336518858,
2000-07-12,31.5846465421,145.0,,19.75,,,,4.22,2.27573397885,,,,,44.5,,2.77895150569,119.28,,,52.0,,,,,,,,,24.88,,56.7782234331,,,,,,,37.5,,29.69,,61.9316673255,51.0523757095,41.6666666667,,,,,53.3558648111,28.75,,63.45,,,,,,51.8,,,,25.1490433703,
2000-07-13,29.7512824016,142.4,,20.38,,,,4.3125,2.09266699174,,,,,44.19,,2.74737251131,110.28,,,49.008,,,,,,,,,26.25,,53.7296243553,,,,,,,32.13,,29.38,,58.8201658012,50.4892980363,38.1266666667,,,,,52.2887475149,28.88,,59.0,,,,,,46.75,,,,23.6225067871,
2000-07-14,28.9421921236,140.0,,21.75,,,,4.22,2.05294731165,,,,,40.5,,2.74737251131,113.28,,,49.008,,,,,,,,,24.25,,54.7432448609,,,,,,,33.56,,27.75,,53.5348755408,52.5539161716,39.3333333333,,,,,52.0326393638,29.94,,57.5,,,,,,45.565,,,,23.803621297,
2000-07-17,28.9981398556,137.6,,21.25,,,,4.22,2.1005600051,,,,,41.5,,2.73158301412,108.78,,,48.0,,,,,,,,,23.69,,56.004467322,,,,,,,36.88,,30.56,,54.3873417119,57.4389278081,42.27,,,,,50.7094139165,29.69,,60.15,,,,,,48.21,,,,24.3081545745,
